latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.52,13.419998,38.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),pressure_msl (hPa),wind_speed_10m (km/h),wind_direction_10m (°),precipitation_probability (%),rain (mm)
2025-11-21T19:00,-0.2,84,1025.3,7.3,281,0,0.00
2025-11-21T20:00,-0.5,84,1026.0,6.8,273,0,0.00
2025-11-21T21:00,-1.0,87,1026.9,6.5,273,0,0.00
2025-11-21T22:00,-1.2,87,1026.5,5.8,270,0,0.00
2025-11-21T23:00,-1.4,89,1026.6,6.6,279,0,0.00
2025-11-22T00:00,-2.1,93,1026.7,5.5,281,0,0.00
2025-11-22T01:00,-2.2,93,1027.1,5.8,277,0,0.00
2025-11-22T02:00,-2.4,92,1027.2,5.1,262,0,0.00
2025-11-22T03:00,-2.8,95,1027.4,3.2,243,0,0.00
2025-11-22T04:00,-3.0,96,1026.8,3.4,198,0,0.00
2025-11-22T05:00,-3.0,95,1027.1,4.1,195,0,0.00
2025-11-22T06:00,-3.1,92,1027.3,4.7,203,0,0.00
2025-11-22T07:00,-3.2,91,1027.4,3.8,197,0,0.00
2025-11-22T08:00,-2.7,87,1028.3,4.6,198,0,0.00
2025-11-22T09:00,-2.1,84,1027.6,6.4,196,0,0.00
2025-11-22T10:00,-1.3,81,1027.2,5.6,195,0,0.00
2025-11-22T11:00,-0.2,79,1026.6,6.0,213,0,0.00
2025-11-22T12:00,1.1,75,1026.3,6.8,205,0,0.00
2025-11-22T13:00,1.6,75,1025.8,7.5,197,0,0.00
2025-11-22T14:00,1.7,77,1025.8,6.5,199,0,0.00
2025-11-22T15:00,1.2,78,1025.2,6.9,186,0,0.00
2025-11-22T16:00,0.7,80,1024.8,6.9,189,0,0.00
2025-11-22T17:00,0.3,81,1024.8,6.7,196,0,0.00
2025-11-22T18:00,-0.3,83,1025.1,7.6,188,0,0.00
2025-11-22T19:00,-0.8,83,1024.9,7.6,185,0,0.00
2025-11-22T20:00,-1.1,83,1024.7,8.4,187,0,0.00
2025-11-22T21:00,-1.5,85,1024.5,6.2,190,0,0.00
2025-11-22T22:00,-1.7,85,1023.3,5.2,196,0,0.00
2025-11-22T23:00,-2.2,86,1022.9,6.2,170,0,0.00
2025-11-23T00:00,-2.6,89,1022.9,6.2,170,0,0.00
2025-11-23T01:00,-2.8,89,1022.7,6.5,174,0,0.00
2025-11-23T02:00,-3.0,88,1022.6,6.8,180,0,0.00
2025-11-23T03:00,-3.3,90,1021.9,7.3,169,0,0.00
2025-11-23T04:00,-3.4,90,1020.9,8.1,167,0,0.00
2025-11-23T05:00,-3.4,90,1020.4,8.0,170,0,0.00
2025-11-23T06:00,-3.7,86,1019.5,7.5,163,0,0.00
2025-11-23T07:00,-3.8,85,1019.2,7.6,155,0,0.00
2025-11-23T08:00,-3.6,82,1019.0,7.5,163,0,0.00
2025-11-23T09:00,-3.2,79,1018.3,7.3,160,0,0.00
2025-11-23T10:00,-2.5,75,1017.4,8.9,153,0,0.00
2025-11-23T11:00,-1.6,73,1016.4,10.0,150,0,0.00
2025-11-23T12:00,-0.0,69,1015.5,10.9,146,0,0.00
2025-11-23T13:00,0.5,69,1014.3,10.0,150,0,0.00
2025-11-23T14:00,0.3,70,1013.2,10.2,138,0,0.00
2025-11-23T15:00,-0.2,67,1012.9,10.7,138,0,0.00
2025-11-23T16:00,-0.8,70,1011.3,12.7,135,0,0.00
2025-11-23T17:00,-1.2,75,1010.5,12.0,139,0,0.00
2025-11-23T18:00,-1.7,73,1009.7,11.5,141,0,0.00
2025-11-23T19:00,-2.1,73,1007.7,12.2,133,0,0.00
2025-11-23T20:00,-2.7,72,1007.1,12.5,136,0,0.00
2025-11-23T21:00,-3.3,72,1005.8,12.5,139,0,0.00
2025-11-23T22:00,-3.7,73,1005.3,12.6,143,0,0.00
2025-11-23T23:00,-3.7,73,1003.7,12.9,150,0,0.00
2025-11-24T00:00,-3.2,71,1001.8,12.1,150,15,0.00
2025-11-24T01:00,-3.1,79,1001.7,12.3,148,50,0.00
2025-11-24T02:00,-3.0,88,1001.2,11.3,153,90,0.00
2025-11-24T03:00,-2.7,88,1000.5,11.3,153,65,0.00
2025-11-24T04:00,-2.3,89,1000.0,10.1,163,23,0.00
2025-11-24T05:00,-1.9,88,999.5,9.6,160,13,0.00
2025-11-24T06:00,-1.6,88,999.3,8.8,161,10,0.00
2025-11-24T07:00,-1.1,88,999.3,7.8,167,8,0.00
2025-11-24T08:00,-0.5,87,999.2,7.6,177,5,0.00
2025-11-24T09:00,0.0,86,998.6,8.3,180,3,0.00
2025-11-24T10:00,0.8,83,998.9,8.6,178,5,0.00
2025-11-24T11:00,1.6,79,998.7,8.6,182,0,0.00
2025-11-24T12:00,2.5,77,997.8,8.6,178,0,0.00
2025-11-24T13:00,3.1,77,997.6,9.7,180,0,0.00
2025-11-24T14:00,3.1,79,998.4,8.3,182,0,0.00
2025-11-24T15:00,2.3,83,998.9,6.1,180,0,0.00
2025-11-24T16:00,1.6,88,998.4,7.1,156,0,0.00
2025-11-24T17:00,1.3,91,999.0,6.4,153,0,0.00
2025-11-24T18:00,1.9,88,999.5,8.2,139,3,0.00
2025-11-24T19:00,1.8,86,999.0,8.2,139,0,0.00
2025-11-24T20:00,1.6,86,999.6,8.2,142,0,0.00
2025-11-24T21:00,1.5,86,1000.0,7.4,141,3,0.00
2025-11-24T22:00,1.4,87,999.9,8.0,153,0,0.00
2025-11-24T23:00,1.3,88,1000.0,7.2,143,3,0.00
2025-11-25T00:00,1.2,88,1000.3,3.7,101,3,0.00
2025-11-25T01:00,1.3,89,1000.8,5.9,137,0,0.00
2025-11-25T02:00,1.5,89,1001.2,6.6,135,0,0.00
2025-11-25T03:00,1.6,88,1001.1,5.1,129,0,0.00
2025-11-25T04:00,1.6,89,1001.0,6.5,109,0,0.00
2025-11-25T05:00,1.4,90,1001.7,6.9,133,3,0.00
2025-11-25T06:00,1.5,89,1002.7,7.9,114,0,0.00
2025-11-25T07:00,1.5,88,1003.2,8.2,119,10,0.00
2025-11-25T08:00,1.5,87,1003.7,8.1,122,20,0.00
2025-11-25T09:00,1.8,85,1004.0,6.8,122,30,0.00
2025-11-25T10:00,2.4,82,1004.2,3.2,90,23,0.00
2025-11-25T11:00,3.3,77,1004.9,4.8,48,20,0.00
2025-11-25T12:00,4.2,73,1004.4,6.6,68,15,0.00
2025-11-25T13:00,4.6,73,1005.4,6.0,65,20,0.00
2025-11-25T14:00,4.9,72,1006.1,6.8,58,10,0.00
2025-11-25T15:00,4.4,76,1006.5,6.8,58,10,0.00
2025-11-25T16:00,3.9,76,1007.3,8.1,58,10,0.00
2025-11-25T17:00,2.9,80,1007.9,7.0,35,8,0.00
2025-11-25T18:00,2.8,83,1008.9,6.9,62,5,0.00
2025-11-25T19:00,2.5,84,1009.4,6.4,47,0,0.00
2025-11-25T20:00,1.8,84,1010.1,7.5,35,0,0.00
2025-11-25T21:00,1.5,85,1010.0,8.1,21,0,0.00
2025-11-25T22:00,0.9,88,1011.1,8.6,33,0,0.00
2025-11-25T23:00,0.3,90,1011.5,10.2,42,0,0.00
2025-11-26T00:00,0.3,90,1011.7,9.0,23,0,0.00
2025-11-26T01:00,0.4,88,1012.3,8.8,9,0,0.00
2025-11-26T02:00,0.3,86,1012.6,9.7,15,0,0.00
2025-11-26T03:00,0.5,86,1012.1,9.3,13,0,0.00
2025-11-26T04:00,0.1,85,1012.6,10.0,13,0,0.00
2025-11-26T05:00,-0.2,87,1013.7,10.6,24,0,0.00
2025-11-26T06:00,-0.3,87,1015.1,9.4,23,0,0.00
2025-11-26T07:00,-0.5,89,1015.1,9.4,2,0,0.00
2025-11-26T08:00,0.0,90,1015.7,8.6,338,0,0.00
2025-11-26T09:00,0.6,90,1016.6,9.3,324,0,0.00
2025-11-26T10:00,1.7,87,1016.4,9.2,315,0,0.00
2025-11-26T11:00,3.2,82,1016.2,9.6,326,0,0.00
2025-11-26T12:00,4.1,84,1016.3,8.8,341,0,0.00
2025-11-26T13:00,4.8,83,1016.4,11.2,339,0,0.00
2025-11-26T14:00,5.0,81,1016.8,10.3,331,0,0.00
2025-11-26T15:00,4.6,81,1016.2,11.8,322,0,0.00
2025-11-26T16:00,4.1,82,1017.1,11.5,321,0,0.00
2025-11-26T17:00,3.4,86,1018.0,10.2,315,0,0.00
2025-11-26T18:00,3.1,89,1018.3,10.2,315,0,0.00
2025-11-26T19:00,3.0,90,1019.3,9.9,316,0,0.00
2025-11-26T20:00,2.9,91,1019.9,8.7,315,0,0.00
2025-11-26T21:00,3.4,88,1019.2,9.2,309,0,0.00
2025-11-26T22:00,3.5,90,1020.0,8.3,304,0,0.00
2025-11-26T23:00,3.5,91,1020.2,8.2,293,3,0.00
2025-11-27T00:00,3.2,90,1020.6,11.0,281,3,0.00
2025-11-27T01:00,3.1,91,1020.7,9.4,277,0,0.00
2025-11-27T02:00,3.1,92,1020.8,8.6,268,0,0.00
2025-11-27T03:00,3.1,91,1020.4,9.5,261,0,0.00
2025-11-27T04:00,3.1,90,1021.1,9.0,270,0,0.00
2025-11-27T05:00,2.9,89,1020.6,7.9,267,0,0.10
2025-11-27T06:00,2.7,85,1021.9,9.4,263,0,0.00
2025-11-27T07:00,2.1,83,1021.6,6.5,267,0,0.00
2025-11-27T08:00,2.1,82,1022.1,5.8,240,0,0.00
2025-11-27T09:00,2.6,75,1022.0,9.2,219,0,0.00
2025-11-27T10:00,3.2,76,1021.8,9.8,197,0,0.00
2025-11-27T11:00,3.7,73,1021.4,10.1,207,0,0.00
2025-11-27T12:00,4.4,65,1019.8,11.3,211,0,0.00
2025-11-27T13:00,4.8,64,1020.0,12.7,209,0,0.00
2025-11-27T14:00,4.7,66,1020.1,12.6,200,0,0.00
2025-11-27T15:00,4.0,68,1020.0,13.2,202,0,0.00
2025-11-27T16:00,3.3,73,1019.5,13.8,189,0,0.00
2025-11-27T17:00,3.0,74,1019.7,13.8,187,0,0.00
2025-11-27T18:00,2.8,73,1019.6,14.6,189,0,0.00
2025-11-27T19:00,3.0,73,1019.6,12.6,183,0,0.00
2025-11-27T20:00,3.2,72,1020.0,13.8,195,0,0.00
2025-11-27T21:00,3.3,73,1019.5,12.8,196,5,0.00
2025-11-27T22:00,3.6,73,1019.0,12.4,197,8,0.00
2025-11-27T23:00,3.8,73,1019.0,12.3,201,8,0.00
2025-11-28T00:00,3.9,74,1019.1,11.9,194,5,0.00
2025-11-28T01:00,4.1,74,1018.8,12.0,196,13,0.00
2025-11-28T02:00,4.3,75,1018.6,12.2,199,5,0.00
2025-11-28T03:00,4.5,76,1018.7,11.5,200,0,0.00
2025-11-28T04:00,4.6,78,1017.4,11.2,195,3,0.00
2025-11-28T05:00,4.8,79,1017.5,10.5,202,10,0.00
2025-11-28T06:00,4.8,79,1017.8,10.5,196,23,0.00
2025-11-28T07:00,4.9,79,1017.5,11.0,191,35,0.00
2025-11-28T08:00,5.2,79,1017.9,10.6,198,28,0.00
2025-11-28T09:00,5.2,78,1017.2,10.5,188,8,0.00
2025-11-28T10:00,5.8,77,1017.2,10.1,197,3,0.00
2025-11-28T11:00,6.3,76,1016.7,10.0,195,3,0.00
2025-11-28T12:00,6.9,75,1016.5,11.3,189,3,0.00
2025-11-28T13:00,7.2,75,1015.8,10.2,190,3,0.00
2025-11-28T14:00,7.3,77,1015.6,10.6,190,5,0.30
2025-11-28T15:00,7.1,77,1014.7,9.5,191,10,0.00
2025-11-28T16:00,7.1,78,1014.5,8.8,189,13,0.00
2025-11-28T17:00,6.9,80,1014.9,10.1,186,18,0.00
2025-11-28T18:00,6.5,82,1014.6,9.8,188,13,0.00
2025-11-28T19:00,6.3,83,1014.1,10.1,186,5,0.00
2025-11-28T20:00,6.1,84,1014.0,10.5,188,10,0.00
2025-11-28T21:00,5.9,83,1014.2,10.8,195,15,0.10
2025-11-28T22:00,5.7,85,1013.4,10.3,192,48,0.10
2025-11-28T23:00,5.7,87,1013.2,8.0,207,85,0.10
2025-11-29T00:00,5.5,90,1012.6,7.8,202,95,0.10
2025-11-29T01:00,5.7,90,1012.8,7.2,198,90,0.00
2025-11-29T02:00,5.9,90,1012.6,6.2,216,83,0.00
2025-11-29T03:00,5.8,93,1012.6,5.4,217,65,0.20
2025-11-29T04:00,6.0,94,1012.7,5.9,223,38,0.10
2025-11-29T05:00,6.3,94,1012.9,4.9,216,5,0.00
2025-11-29T06:00,6.4,97,1013.2,5.2,205,0,0.00
2025-11-29T07:00,6.3,96,1013.7,5.7,215,0,0.00
2025-11-29T08:00,6.2,95,1013.8,6.6,202,0,0.00
2025-11-29T09:00,6.4,96,1014.0,7.5,197,0,0.00
2025-11-29T10:00,6.9,93,1013.8,6.9,189,0,0.00
2025-11-29T11:00,7.3,90,1013.7,7.2,207,0,0.00
2025-11-29T12:00,7.3,93,1013.1,6.5,199,0,0.00
2025-11-29T13:00,7.7,91,1012.5,8.5,168,0,0.00
2025-11-29T14:00,7.7,92,1012.6,6.8,177,0,0.00
2025-11-29T15:00,7.6,92,1012.3,7.6,155,0,0.00
2025-11-29T16:00,7.2,93,1012.7,11.2,186,0,0.00
2025-11-29T17:00,7.1,90,1012.6,8.3,185,0,0.00
2025-11-29T18:00,7.2,92,1012.2,8.7,142,0,0.00
2025-11-29T19:00,7.0,93,1011.6,10.2,148,0,0.00
2025-11-29T20:00,6.8,94,1011.8,10.6,162,0,0.00
2025-11-29T21:00,6.7,94,1011.3,11.0,157,0,0.00
2025-11-29T22:00,6.5,93,1010.9,12.0,159,0,0.00
2025-11-29T23:00,6.4,92,1011.2,10.4,146,0,0.00
2025-11-30T00:00,5.9,92,1010.4,10.8,154,0,0.00
2025-11-30T01:00,5.3,92,1010.7,10.3,151,0,0.00
2025-11-30T02:00,5.2,91,1010.7,10.6,145,0,0.00
2025-11-30T03:00,5.4,93,1010.5,10.0,142,0,0.00
2025-11-30T04:00,5.5,92,1010.3,10.6,152,0,0.00
2025-11-30T05:00,5.5,91,1010.5,12.0,147,0,0.00
2025-11-30T06:00,5.6,91,1010.4,11.4,156,0,0.00
2025-11-30T07:00,5.5,91,1010.6,10.9,163,0,0.00
2025-11-30T08:00,5.6,88,1010.5,10.6,162,0,0.00
2025-11-30T09:00,6.0,89,1011.2,11.0,161,0,0.00
2025-11-30T10:00,6.6,85,1011.2,10.1,180,0,0.00
2025-11-30T11:00,7.3,83,1010.8,9.1,189,0,0.00
2025-11-30T12:00,8.3,80,1010.2,8.0,190,0,0.00
2025-11-30T13:00,8.8,80,1010.4,8.1,212,0,0.00
2025-11-30T14:00,8.8,81,1010.9,7.8,214,0,0.00
2025-11-30T15:00,8.4,83,1010.9,5.7,198,20,0.40
2025-11-30T16:00,8.0,86,1011.5,8.1,201,75,0.60
2025-11-30T17:00,7.7,90,1011.8,6.2,201,88,1.60
2025-11-30T18:00,7.6,91,1012.6,6.1,208,80,0.10
2025-11-30T19:00,7.7,89,1012.8,6.4,227,48,0.00
2025-11-30T20:00,7.7,88,1013.6,5.9,232,40,0.00
2025-11-30T21:00,7.5,90,1013.6,6.6,257,13,0.00
2025-11-30T22:00,7.6,84,1014.4,7.8,257,0,0.00
2025-11-30T23:00,7.5,83,1015.3,7.8,257,3,0.00
2025-12-01T00:00,6.9,82,1015.3,9.4,270,0,0.00
2025-12-01T01:00,6.3,83,1016.2,8.0,252,0,0.00
2025-12-01T02:00,5.7,82,1016.6,8.1,257,0,0.00
2025-12-01T03:00,4.3,83,1017.4,9.3,257,0,0.00
2025-12-01T04:00,3.5,83,1016.9,7.3,250,0,0.00
2025-12-01T05:00,3.1,84,1017.4,6.8,245,0,0.00
2025-12-01T06:00,2.8,88,1017.9,5.9,223,0,0.00
2025-12-01T07:00,2.7,88,1018.6,5.6,230,0,0.00
2025-12-01T08:00,3.2,86,1019.4,4.7,212,0,0.00
2025-12-01T09:00,4.1,83,1019.4,6.2,201,0,0.00
2025-12-01T10:00,4.6,80,1019.1,5.9,194,0,0.00
2025-12-01T11:00,5.4,78,1018.9,7.9,196,0,0.00
2025-12-01T12:00,6.0,73,1018.5,7.0,201,0,0.00
2025-12-01T13:00,6.3,71,1017.9,7.1,204,0,0.00
2025-12-01T14:00,6.1,73,1018.2,8.5,192,0,0.00
2025-12-01T15:00,5.4,77,1018.2,8.6,180,0,0.00
2025-12-01T16:00,4.5,82,1017.3,8.8,171,0,0.00
2025-12-01T17:00,3.9,84,1018.0,8.1,167,0,0.00
2025-12-01T18:00,3.2,84,1017.8,8.3,178,0,0.00
2025-12-01T19:00,2.8,82,1018.3,8.3,178,0,0.00
2025-12-01T20:00,2.3,82,1017.6,9.7,165,0,0.00
2025-12-01T21:00,1.7,81,1017.4,9.2,159,0,0.00
2025-12-01T22:00,1.2,82,1017.6,9.4,157,0,0.00
2025-12-01T23:00,0.9,83,1016.9,9.9,161,0,0.00
2025-12-02T00:00,0.5,84,1016.9,9.3,164,0,0.00
2025-12-02T01:00,0.4,87,1016.7,9.5,155,0,0.00
2025-12-02T02:00,0.3,88,1016.8,10.6,152,0,0.00
2025-12-02T03:00,0.3,90,1016.5,9.8,156,0,0.00
2025-12-02T04:00,0.3,90,1015.6,9.4,157,0,0.00
2025-12-02T05:00,0.3,91,1015.6,9.1,162,0,0.00
2025-12-02T06:00,0.0,92,1015.9,8.2,151,0,0.00
2025-12-02T07:00,0.1,93,1016.1,7.4,151,0,0.00
2025-12-02T08:00,0.1,93,1015.9,7.7,152,0,0.00
2025-12-02T09:00,0.8,91,1016.5,9.7,149,0,0.00
2025-12-02T10:00,2.1,88,1015.3,10.2,141,0,0.00
2025-12-02T11:00,3.4,88,1014.8,11.4,152,0,0.00
2025-12-02T12:00,4.1,85,1014.9,10.9,163,0,0.00
2025-12-02T13:00,4.7,85,1014.2,10.9,153,0,0.00
2025-12-02T14:00,5.0,85,1014.8,10.8,150,0,0.00
2025-12-02T15:00,4.4,84,1014.2,9.4,140,0,0.00
2025-12-02T16:00,3.8,88,1014.3,10.2,138,0,0.00
2025-12-02T17:00,3.2,91,1014.7,9.4,133,0,0.00
2025-12-02T18:00,2.3,94,1014.8,8.9,137,0,0.00
2025-12-02T19:00,2.0,94,1015.0,9.7,132,0,0.00
2025-12-02T20:00,1.7,94,1015.2,8.7,138,0,0.00
2025-12-02T21:00,1.3,93,1015.3,7.7,143,0,0.00
2025-12-02T22:00,0.9,94,1015.3,7.4,137,0,0.00
2025-12-02T23:00,0.6,94,1015.0,7.9,133,0,0.00
